"sample","position","aragonite_thickness_um","calcite_thickness_um","date","session"
"3_1",2,103.586,1044.181,"26.05.1911","o3"
"3_1",2,94.566,1143.803,"26.05.1911","o3"
"3_1",2,86.05,1164.619,"26.05.1911","o3"
"3_1",2,81.973,1179.783,"26.05.1911","o3"
"3_2",2,72.529,1725.07,"26.05.1911","o3"
"3_2",2,74.946,1753.313,"26.05.1911","o3"
"3_2",2,93.187,1786.467,"26.05.1911","o3"
"3_2",2,101.017,1808.25,"26.05.1911","o3"
"3_2",2,109.899,1752.469,"26.05.1911","o3"
"3_2",2,105.405,1655.606,"26.05.1911","o3"
"3_2",2,100.419,1655.853,"26.05.1911","o3"
"3_2",2,91.331,1710.679,"26.05.1911","o3"
"3_2",2,96.659,1696.831,"26.05.1911","o3"
"3_2",2,91.096,1686.809,"26.05.1911","o3"
"3_3",2,124.967,776.204,"26.05.1911","o3"
"3_3",2,130.864,772.19,"26.05.1911","o3"
"3_3",2,130.597,725.559,"26.05.1911","o3"
"3_3",2,139.009,699.61,"26.05.1911","o3"
"3_3",2,137.88,696.667,"26.05.1911","o3"
"3_3",2,117.789,734.206,"26.05.1911","o3"
"3_3",2,117.814,729.486,"26.05.1911","o3"
"3_3",2,115,761.208,"26.05.1911","o3"
"3_3",2,110.94,784.478,"26.05.1911","o3"
"3_3",2,123.27,679.106,"26.05.1911","o3"
"3_4",2,181.237,1148.915,"26.05.1911","o3"
"3_4",2,182.407,1104.528,"26.05.1911","o3"
"3_4",2,195.985,1098.035,"26.05.1911","o3"
"3_4",2,191.368,1130.4,"26.05.1911","o3"
"3_4",2,186.624,1075.428,"26.05.1911","o3"
"3_4",2,194.649,1075.678,"26.05.1911","o3"
"3_4",2,205.98,996.835,"26.05.1911","o3"
"3_4",2,195.238,956.78,"26.05.1911","o3"
"3_4",2,200.424,1096.625,"26.05.1911","o3"
"3_4",2,220.753,1104.044,"26.05.1911","o3"
"3_5",2,201.851,1095.778,"26.05.1911","o3"
"3_5",2,198.885,1070.658,"26.05.1911","o3"
"3_5",2,204.945,1077.062,"26.05.1911","o3"
"3_5",2,221.131,1112.322,"26.05.1911","o3"
"3_5",2,238.838,1137.344,"26.05.1911","o3"
"3_5",2,249.278,1123.817,"26.05.1911","o3"
"3_5",2,246.292,1162.939,"26.05.1911","o3"
"3_5",2,249.533,1195.316,"26.05.1911","o3"
"3_5",2,232.749,1220.148,"26.05.1911","o3"
"3_5",2,230.396,1251.728,"26.05.1911","o3"
"3_6",2,28.728,1667.698,"26.05.1911","o3"
"3_6",2,34.428,1671.243,"26.05.1911","o3"
"3_6",2,31.415,1759.382,"26.05.1911","o3"
"3_6",2,31.591,1828.276,"26.05.1911","o3"
"3_6",2,32.75,1849.295,"26.05.1911","o3"
"3_6",2,29.161,1855.133,"26.05.1911","o3"
"3_6",2,31.151,1974.672,"26.05.1911","o3"
"3_6",2,24.757,2045.731,"26.05.1911","o3"
"3_6",2,18.692,2090.275,"26.05.1911","o3"
"3_6",2,21.446,2090.275,"26.05.1911","o3"
"3_7",2,146.045,593.023,"26.05.1911","o3"
"3_7",2,147.704,609.141,"26.05.1911","o3"
"3_7",2,150.473,602.49,"26.05.1911","o3"
"3_7",2,149.943,614.307,"26.05.1911","o3"
"3_7",2,162.018,607.696,"26.05.1911","o3"
"3_7",2,143.375,639.112,"26.05.1911","o3"
"3_7",2,139.018,637.713,"26.05.1911","o3"
"3_7",2,138.473,654.793,"26.05.1911","o3"
"3_7",2,123.597,712.583,"26.05.1911","o3"
"3_7",2,132.953,781.174,"26.05.1911","o3"
"3_8",2,78.713,1233.67,"26.05.1911","o3"
"3_8",2,75.113,1323.759,"26.05.1911","o3"
"3_8",2,77.378,1298.469,"26.05.1911","o3"
"3_8",2,86.684,1251.634,"26.05.1911","o3"
"3_8",2,79.971,1323.715,"26.05.1911","o3"
"3_8",2,69.331,1332.119,"26.05.1911","o3"
"3_8",2,80.193,1266.074,"26.05.1911","o3"
"3_8",2,94.773,1222.333,"26.05.1911","o3"
"3_8",2,102.349,1201.311,"26.05.1911","o3"
"3_8",2,122.295,1172.503,"26.05.1911","o3"
"3_9",2,141.192,1376.274,"26.05.1911","o3"
"3_9",2,151.713,1271.735,"26.05.1911","o3"
"3_9",2,148.066,1225.674,"26.05.1911","o3"
"3_9",2,142.01,1189.256,"26.05.1911","o3"
"3_9",2,148.235,1181.022,"26.05.1911","o3"
"3_9",2,159.354,1169.715,"26.05.1911","o3"
"3_9",2,193.02,1120.016,"26.05.1911","o3"
"3_9",2,201.931,1003.79,"26.05.1911","o3"
"3_9",2,192.19,998.38,"26.05.1911","o3"
"3_9",2,186.052,1000.171,"26.05.1911","o3"
"3_10",2,160.036,1034.608,"26.05.1911","o3"
"3_10",2,153.935,960.02,"26.05.1911","o3"
"3_10",2,165.921,985.632,"26.05.1911","o3"
"3_10",2,145.179,868.305,"26.05.1911","o3"
"3_10",2,141.291,1071.435,"26.05.1911","o3"
"3_10",2,126.547,1125.184,"26.05.1911","o3"
"3_10",2,123.621,1115.661,"26.05.1911","o3"
"3_10",2,114.912,1109.651,"26.05.1911","o3"
"3_10",2,133.396,1139.297,"26.05.1911","o3"
"3_10",2,115.611,1062.106,"26.05.1911","o3"
"4_1",2,173.727,385.709,"04.06.1911","o3"
"4_1",2,161.546,417.716,"04.06.1911","o3"
"4_1",2,160.294,473.718,"04.06.1911","o3"
"4_1",2,165.419,481.329,"04.06.1911","o3"
"4_1",2,165.246,478.241,"04.06.1911","o3"
"4_1",2,161.358,456.856,"04.06.1911","o3"
"4_1",2,159.102,448.344,"04.06.1911","o3"
"4_1",2,147.82,487.273,"04.06.1911","o3"
"4_1",2,141.041,492.679,"04.06.1911","o3"
"4_1",2,144.051,446.799,"04.06.1911","o3"
"4_2",2,169.382,429.266,"04.06.1911","o3"
"4_2",2,177.012,396.506,"04.06.1911","o3"
"4_2",2,163.649,464.698,"04.06.1911","o3"
"4_2",2,154.69,513.891,"04.06.1911","o3"
"4_2",2,156.959,581.253,"04.06.1911","o3"
"4_2",2,151.768,518.253,"04.06.1911","o3"
"4_2",2,149.524,556.621,"04.06.1911","o3"
"4_2",2,140.024,598.199,"04.06.1911","o3"
"4_2",2,128.007,681.898,"04.06.1911","o3"
"4_2",2,127.442,717.109,"04.06.1911","o3"
"7_1",2,196.608,495.065,"15.06.1928","o3"
"7_1",2,197.292,460.349,"15.06.1928","o3"
"7_1",2,197.349,502.048,"15.06.1928","o3"
"7_1",2,192.581,538.083,"15.06.1928","o3"
"7_1",2,193.495,558.285,"15.06.1928","o3"
"7_1",2,187.655,580.633,"15.06.1928","o3"
"7_1",2,177.967,557.5,"15.06.1928","o3"
"7_1",2,183.391,616.588,"15.06.1928","o3"
"7_1",2,176.329,665.325,"15.06.1928","o3"
"7_1",2,173.514,696.886,"15.06.1928","o3"
"7_2",2,42.635,1033.418,"15.06.1928","o3"
"7_2",2,43.828,1033.608,"15.06.1928","o3"
"7_2",2,40.773,1097.803,"15.06.1928","o3"
"7_2",2,41.932,1100.523,"15.06.1928","o3"
"7_2",2,34.434,1140.843,"15.06.1928","o3"
"7_2",2,39.883,1087.851,"15.06.1928","o3"
"7_2",2,39.256,1032.41,"15.06.1928","o3"
"7_2",2,47.716,930.144,"15.06.1928","o3"
"7_2",2,56.663,882.321,"15.06.1928","o3"
"7_2",2,61.819,833.879,"15.06.1928","o3"
"7_3",2,154.534,750.689,"15.06.1928","o3"
"7_3",2,155.958,723.129,"15.06.1928","o3"
"7_3",2,153.203,662.455,"15.06.1928","o3"
"7_3",2,165.379,587.087,"15.06.1928","o3"
"7_3",2,167.676,551.629,"15.06.1928","o3"
"7_3",2,153.095,534.619,"15.06.1928","o3"
"7_3",2,151.52,515.046,"15.06.1928","o3"
"7_3",2,149.015,533.737,"15.06.1928","o3"
"7_3",2,130.112,537.744,"15.06.1928","o3"
"7_3",2,116.424,545.827,"15.06.1928","o3"
"7_4",2,287.787,567.959,"15.06.1928","o3"
"7_4",2,259.379,527.525,"15.06.1928","o3"
"7_4",2,274.858,492.988,"15.06.1928","o3"
"7_4",2,257,419.925,"15.06.1928","o3"
"7_4",2,248.154,408.835,"15.06.1928","o3"
"7_4",2,228.428,376.663,"15.06.1928","o3"
"7_4",2,238.671,406.704,"15.06.1928","o3"
"7_4",2,236.78,443.579,"15.06.1928","o3"
"7_4",2,231.406,449.468,"15.06.1928","o3"
"7_4",2,247.667,367.537,"15.06.1928","o3"
"7_5",2,191.196,537.532,"15.06.1928","o3"
"7_5",2,175.851,583.83,"15.06.1928","o3"
"7_5",2,151.905,609.181,"15.06.1928","o3"
"7_5",2,135.846,545.891,"15.06.1928","o3"
"7_5",2,116.644,571.07,"15.06.1928","o3"
"7_5",2,122.907,560.615,"15.06.1928","o3"
"7_5",2,119.464,561.655,"15.06.1928","o3"
"7_5",2,120.934,590.109,"15.06.1928","o3"
"7_5",2,121.903,632.942,"15.06.1928","o3"
"7_5",2,127.025,605.939,"15.06.1928","o3"
"8_1",2,115.724,847.652,"27.07.1929","o3"
"8_1",2,112.706,911.976,"27.07.1929","o3"
"8_1",2,117.221,1003.002,"27.07.1929","o3"
"8_1",2,109.86,1039.765,"27.07.1929","o3"
"8_1",2,87.483,1103.259,"27.07.1929","o3"
"8_1",2,97.203,1049.797,"27.07.1929","o3"
"8_1",2,82.623,1052.227,"27.07.1929","o3"
"8_1",2,93.271,1044.763,"27.07.1929","o3"
"8_1",2,94.88,1046.695,"27.07.1929","o3"
"8_1",2,89.216,1093.954,"27.07.1929","o3"
"8_2",2,103.502,571.177,"27.07.1929","o3"
"8_2",2,99.633,578.821,"27.07.1929","o3"
"8_2",2,105.198,624.229,"27.07.1929","o3"
"8_2",2,89.913,566.21,"27.07.1929","o3"
"8_2",2,75.641,474.611,"27.07.1929","o3"
"8_2",2,69.527,483.807,"27.07.1929","o3"
"8_2",2,82.351,469.101,"27.07.1929","o3"
"8_2",2,84.044,524.063,"27.07.1929","o3"
"8_2",2,91.758,565.84,"27.07.1929","o3"
"8_2",2,80.485,533.757,"27.07.1929","o3"
"8_3",2,64.541,904.264,"27.07.1929","o3"
"8_3",2,64.089,947.452,"27.07.1929","o3"
"8_3",2,59.773,1027.868,"27.07.1929","o3"
"8_3",2,71.197,1062.303,"27.07.1929","o3"
"8_3",2,69.986,972.035,"27.07.1929","o3"
"8_3",2,50.856,951.724,"27.07.1929","o3"
"8_3",2,43.321,1019.014,"27.07.1929","o3"
"8_3",2,35.61,1069.913,"27.07.1929","o3"
"8_3",2,37.601,1096.411,"27.07.1929","o3"
"8_3",2,33.788,1090.785,"27.07.1929","o3"
"8_4",2,469.586,929.658,"27.07.1929","o3"
"8_4",2,472.95,977.634,"27.07.1929","o3"
"8_4",2,475.428,933.771,"27.07.1929","o3"
"8_4",2,481.884,885.63,"27.07.1929","o3"
"8_4",2,477.949,929.006,"27.07.1929","o3"
"8_4",2,475.229,906.815,"27.07.1929","o3"
"8_4",2,490.527,872.233,"27.07.1929","o3"
"8_4",2,481.156,829.423,"27.07.1929","o3"
"8_4",2,407.142,876.482,"27.07.1929","o3"
"8_4",2,392.701,942.197,"27.07.1929","o3"
"8_5",2,79.081,891.712,"27.07.1929","o3"
"8_5",2,81.495,857.842,"27.07.1929","o3"
"8_5",2,82.489,824.64,"27.07.1929","o3"
"8_5",2,82.263,747.838,"27.07.1929","o3"
"8_5",2,101.166,722.526,"27.07.1929","o3"
"8_5",2,87.971,679.911,"27.07.1929","o3"
"8_5",2,106.877,618.289,"27.07.1929","o3"
"8_5",2,120.574,669.117,"27.07.1929","o3"
"8_5",2,101.163,621.505,"27.07.1929","o3"
"8_5",2,108.609,639.451,"27.07.1929","o3"
"9_1",2,132.463,507.429,"05.08.1929","o3"
"9_1",2,130.224,470.17,"05.08.1929","o3"
"9_1",2,132.422,448.083,"05.08.1929","o3"
"9_1",2,127.631,432.872,"05.08.1929","o3"
"9_1",2,120.342,493.599,"05.08.1929","o3"
"9_1",2,115.379,590.074,"05.08.1929","o3"
"9_1",2,108.47,634.495,"05.08.1929","o3"
"9_1",2,105.196,654.794,"05.08.1929","o3"
"9_1",2,87.454,510.681,"05.08.1929","o3"
"9_1",2,83.493,506.274,"05.08.1929","o3"
"9_2",2,79.35,510.484,"05.08.1929","o3"
"9_2",2,72.225,543.44,"05.08.1929","o3"
"9_2",2,69.075,637.415,"05.08.1929","o3"
"9_2",2,72.998,677.481,"05.08.1929","o3"
"9_2",2,76.841,737.059,"05.08.1929","o3"
"9_2",2,79.109,718.435,"05.08.1929","o3"
"9_2",2,83.595,816.509,"05.08.1929","o3"
"9_2",2,81.795,820.004,"05.08.1929","o3"
"9_2",2,79.088,798.406,"05.08.1929","o3"
"9_2",2,76.642,811.975,"05.08.1929","o3"
"10_1",2,173.575,1013.077,"10.08.1932","o3"
"10_1",2,164.678,1068.49,"10.08.1932","o3"
"10_1",2,143.84,1080.409,"10.08.1932","o3"
"10_1",2,143.698,1095.79,"10.08.1932","o3"
"10_1",2,138.629,1085.949,"10.08.1932","o3"
"10_1",2,137.581,1067.506,"10.08.1932","o3"
"10_1",2,135.025,997.133,"10.08.1932","o3"
"10_1",2,145.625,1071.52,"10.08.1932","o3"
"10_1",2,142.167,1072.738,"10.08.1932","o3"
"10_1",2,157.434,1035.352,"10.08.1932","o3"
"10_2",2,139.897,610.064,"10.08.1932","o3"
"10_2",2,131.986,602.087,"10.08.1932","o3"
"10_2",2,131.817,657.994,"10.08.1932","o3"
"10_2",2,108.268,742.687,"10.08.1932","o3"
"10_2",2,89.793,820.011,"10.08.1932","o3"
"10_2",2,95.678,795.31,"10.08.1932","o3"
"10_2",2,83.821,798.104,"10.08.1932","o3"
"10_2",2,74.367,861.807,"10.08.1932","o3"
"10_2",2,70.969,852.948,"10.08.1932","o3"
"10_2",2,67.14,857.523,"10.08.1932","o3"
"10_3",2,61.946,883.541,"10.08.1932","o3"
"10_3",2,65.042,937.672,"10.08.1932","o3"
"10_3",2,67.158,866.635,"10.08.1932","o3"
"10_3",2,58.868,825.325,"10.08.1932","o3"
"10_3",2,76.706,797.855,"10.08.1932","o3"
"10_3",2,76.399,776.059,"10.08.1932","o3"
"10_3",2,83.588,749.862,"10.08.1932","o3"
"10_3",2,91.145,796.725,"10.08.1932","o3"
"10_3",2,95.561,793.255,"10.08.1932","o3"
"10_3",2,90.907,801.523,"10.08.1932","o3"
"10_4",2,139.03,426.425,"10.08.1932","o3"
"10_4",2,151.161,544.067,"10.08.1932","o3"
"10_4",2,138.664,625.319,"10.08.1932","o3"
"10_4",2,138.097,612.026,"10.08.1932","o3"
"10_4",2,115.799,589.548,"10.08.1932","o3"
"10_4",2,117.68,556.4,"10.08.1932","o3"
"10_4",2,131.403,490.152,"10.08.1932","o3"
"10_4",2,117.314,431.235,"10.08.1932","o3"
"10_4",2,126.435,462.181,"10.08.1932","o3"
"10_4",2,134.259,538.958,"10.08.1932","o3"
"10_5",2,53.587,1024.146,"10.08.1932","o3"
"10_5",2,62.131,1047.069,"10.08.1932","o3"
"10_5",2,47.294,1158.834,"10.08.1932","o3"
"10_5",2,49.319,1161.026,"10.08.1932","o3"
"10_5",2,46.691,1179.84,"10.08.1932","o3"
"10_5",2,47.723,1180.797,"10.08.1932","o3"
"10_5",2,52.853,1190.761,"10.08.1932","o3"
"10_5",2,63.281,1199.47,"10.08.1932","o3"
"10_5",2,65.577,1207.842,"10.08.1932","o3"
"10_5",2,75.092,1132.467,"10.08.1932","o3"
"10_6",2,149.936,690.393,"10.08.1932","o3"
"10_6",2,160.608,657.947,"10.08.1932","o3"
"10_6",2,174.239,619.629,"10.08.1932","o3"
"10_6",2,172.536,629.392,"10.08.1932","o3"
"10_6",2,152.282,639.324,"10.08.1932","o3"
"10_6",2,144.791,623.303,"10.08.1932","o3"
"10_6",2,132.365,596.952,"10.08.1932","o3"
"10_6",2,135.949,661.587,"10.08.1932","o3"
"10_6",2,124.135,737.5,"10.08.1932","o3"
"10_6",2,120.332,876.348,"10.08.1932","o3"
"10_7",2,126.293,707.72,"10.08.1932","o3"
"10_7",2,98.82,757.062,"10.08.1932","o3"
"10_7",2,93.797,797.364,"10.08.1932","o3"
"10_7",2,96.063,767.174,"10.08.1932","o3"
"10_7",2,87.693,755.049,"10.08.1932","o3"
"10_7",2,94.332,718.851,"10.08.1932","o3"
"10_7",2,96.012,724.768,"10.08.1932","o3"
"10_7",2,89.951,692.4,"10.08.1932","o3"
"10_7",2,95.06,745.573,"10.08.1932","o3"
"10_7",2,89.024,822.037,"10.08.1932","o3"
"12_1",2,156.643,350.154,"13.07.1936","o3"
"12_1",2,148.575,401.897,"13.07.1936","o3"
"12_1",2,146.363,430.954,"13.07.1936","o3"
"12_1",2,138.593,534.95,"13.07.1936","o3"
"12_1",2,128.795,478.726,"13.07.1936","o3"
"12_1",2,123.358,466.886,"13.07.1936","o3"
"12_1",2,131.856,414.719,"13.07.1936","o3"
"12_1",2,107.528,427.895,"13.07.1936","o3"
"12_1",2,119.008,417.019,"13.07.1936","o3"
"12_1",2,125.316,464.375,"13.07.1936","o3"
"12_2",2,74.532,484.788,"13.07.1936","o3"
"12_2",2,63.239,686.403,"13.07.1936","o3"
"12_2",2,66.495,688.221,"13.07.1936","o3"
"12_2",2,69.826,680.87,"13.07.1936","o3"
"12_2",2,58.748,724.796,"13.07.1936","o3"
"12_2",2,48.434,758.409,"13.07.1936","o3"
"12_2",2,53.677,800.511,"13.07.1936","o3"
"12_2",2,36.759,836.006,"13.07.1936","o3"
"12_2",2,38.532,942.306,"13.07.1936","o3"
"12_2",2,43.767,1000.064,"13.07.1936","o3"
"12_3",2,165.041,655.414,"13.07.1936","o3"
"12_3",2,162.071,668.671,"13.07.1936","o3"
"12_3",2,173.279,806.821,"13.07.1936","o3"
"12_3",2,160.479,783.7,"13.07.1936","o3"
"12_3",2,156.087,822.856,"13.07.1936","o3"
"12_3",2,147.984,807.715,"13.07.1936","o3"
"12_3",2,154.597,755.197,"13.07.1936","o3"
"12_3",2,150.174,924.772,"13.07.1936","o3"
"12_3",2,146.968,965.097,"13.07.1936","o3"
"12_3",2,135.942,988.411,"13.07.1936","o3"
"12_4",2,171.007,639.076,"13.07.1936","o3"
"12_4",2,193.01,543.383,"13.07.1936","o3"
"12_4",2,227.237,534.884,"13.07.1936","o3"
"12_4",2,224.709,526.718,"13.07.1936","o3"
"12_4",2,226.449,525.579,"13.07.1936","o3"
"12_4",2,220.043,551.271,"13.07.1936","o3"
"12_4",2,215.792,468.52,"13.07.1936","o3"
"12_4",2,227.007,371.208,"13.07.1936","o3"
"12_4",2,212.89,454.062,"13.07.1936","o3"
"12_4",2,203.025,518.661,"13.07.1936","o3"
"12_5",2,172.137,753.011,"13.07.1936","o3"
"12_5",2,217.889,713.433,"13.07.1936","o3"
"12_5",2,220.661,707.389,"13.07.1936","o3"
"12_5",2,185.615,735.082,"13.07.1936","o3"
"12_5",2,171.994,770.008,"13.07.1936","o3"
"12_5",2,155.525,738.746,"13.07.1936","o3"
"12_5",2,137.352,770.371,"13.07.1936","o3"
"12_5",2,144.501,777.078,"13.07.1936","o3"
"12_5",2,152.192,788.44,"13.07.1936","o3"
"12_5",2,155.709,719.843,"13.07.1936","o3"
"12_6",2,123.457,532.081,"13.07.1936","o3"
"12_6",2,128.73,513.269,"13.07.1936","o3"
"12_6",2,141.103,529.979,"13.07.1936","o3"
"12_6",2,135.276,565.001,"13.07.1936","o3"
"12_6",2,137.43,547.05,"13.07.1936","o3"
"12_6",2,149.693,519.066,"13.07.1936","o3"
"12_6",2,140.499,554.55,"13.07.1936","o3"
"12_6",2,162.71,582.247,"13.07.1936","o3"
"12_6",2,171.007,653.496,"13.07.1936","o3"
"12_6",2,176.408,654.726,"13.07.1936","o3"
"12_7",2,167.524,579.42,"13.07.1936","o3"
"12_7",2,161.084,641.952,"13.07.1936","o3"
"12_7",2,146.774,647.064,"13.07.1936","o3"
"12_7",2,143.006,676.09,"13.07.1936","o3"
"12_7",2,110.735,646.838,"13.07.1936","o3"
"12_7",2,102.064,607.521,"13.07.1936","o3"
"12_7",2,93.841,611.585,"13.07.1936","o3"
"12_7",2,100.155,566.188,"13.07.1936","o3"
"12_7",2,108.481,472.105,"13.07.1936","o3"
"12_7",2,113.091,556.05,"13.07.1936","o3"
"12_8",2,57.729,501.478,"13.07.1936","o3"
"12_8",2,55.297,562.284,"13.07.1936","o3"
"12_8",2,61.744,634.491,"13.07.1936","o3"
"12_8",2,63.53,749.304,"13.07.1936","o3"
"12_8",2,58.602,748.955,"13.07.1936","o3"
"12_8",2,72.962,744.132,"13.07.1936","o3"
"12_8",2,73.831,748.178,"13.07.1936","o3"
"12_8",2,69.411,853.011,"13.07.1936","o3"
"12_8",2,67.553,828.176,"13.07.1936","o3"
"12_8",2,63.154,840.48,"13.07.1936","o3"
"12_9",2,101.334,701.681,"13.07.1936","o3"
"12_9",2,105.496,567.405,"13.07.1936","o3"
"12_9",2,111.168,599.747,"13.07.1936","o3"
"12_9",2,114.738,600.888,"13.07.1936","o3"
"12_9",2,104.98,618.213,"13.07.1936","o3"
"12_9",2,93.982,603.012,"13.07.1936","o3"
"12_9",2,93.791,586.092,"13.07.1936","o3"
"12_9",2,83.819,645.714,"13.07.1936","o3"
"12_9",2,87.917,625.01,"13.07.1936","o3"
"12_9",2,96.226,595.23,"13.07.1936","o3"
"12_10",2,45.47,1067.541,"13.07.1936","o3"
"12_10",2,44.851,1120.058,"13.07.1936","o3"
"12_10",2,47.73,1069.484,"13.07.1936","o3"
"12_10",2,62.21,1082.846,"13.07.1936","o3"
"12_10",2,45.514,1153.249,"13.07.1936","o3"
"12_10",2,46.149,1164.779,"13.07.1936","o3"
"12_10",2,40.497,1071.193,"13.07.1936","o3"
"12_10",2,21.889,1261.427,"13.07.1936","o3"
"12_10",2,15.143,1350.993,"13.07.1936","o3"
"12_10",2,14.443,1305.158,"13.07.1936","o3"
"16_1",2,209.427,629.742,"22.04.1938","o3"
"16_1",2,218.33,528.744,"22.04.1938","o3"
"16_1",2,221.308,571.504,"22.04.1938","o3"
"16_1",2,212.712,597.729,"22.04.1938","o3"
"16_1",2,194.502,624.639,"22.04.1938","o3"
"16_1",2,209.959,589.053,"22.04.1938","o3"
"16_1",2,220.219,556.539,"22.04.1938","o3"
"16_1",2,211.592,550.384,"22.04.1938","o3"
"16_1",2,204.924,546.577,"22.04.1938","o3"
"16_1",2,178.348,529.933,"22.04.1938","o3"
"16_2",2,212.645,468.683,"22.04.1938","o3"
"16_2",2,213.074,499.951,"22.04.1938","o3"
"16_2",2,207.687,481.436,"22.04.1938","o3"
"16_2",2,196.486,393.484,"22.04.1938","o3"
"16_2",2,194.91,359.653,"22.04.1938","o3"
"16_2",2,188.095,393.643,"22.04.1938","o3"
"16_2",2,188.693,436.07,"22.04.1938","o3"
"16_2",2,191.573,451.704,"22.04.1938","o3"
"16_2",2,184.48,485.531,"22.04.1938","o3"
"16_2",2,181.612,459.733,"22.04.1938","o3"
"16_3",2,239.145,692.844,"22.04.1938","o3"
"16_3",2,231.676,699.758,"22.04.1938","o3"
"16_3",2,251.846,675.601,"22.04.1938","o3"
"16_3",2,268.619,620.839,"22.04.1938","o3"
"16_3",2,280.792,669.079,"22.04.1938","o3"
"16_3",2,269.301,661.896,"22.04.1938","o3"
"16_3",2,284.033,653.784,"22.04.1938","o3"
"16_3",2,276.23,644.744,"22.04.1938","o3"
"16_3",2,265.446,784.131,"22.04.1938","o3"
"16_3",2,264.893,766.749,"22.04.1938","o3"
"16_4",2,195.936,697.02,"22.04.1938","o3"
"16_4",2,197.787,762.375,"22.04.1938","o3"
"16_4",2,197.909,911.873,"22.04.1938","o3"
"16_4",2,207.889,943.997,"22.04.1938","o3"
"16_4",2,205.606,882.686,"22.04.1938","o3"
"16_4",2,218.708,799.498,"22.04.1938","o3"
"16_4",2,220.083,717.442,"22.04.1938","o3"
"16_4",2,230.262,667.984,"22.04.1938","o3"
"16_4",2,240.501,653.188,"22.04.1938","o3"
"16_4",2,252.487,676.707,"22.04.1938","o3"
"16_5",2,135.305,585.741,"22.04.1938","o3"
"16_5",2,159.222,762.394,"22.04.1938","o3"
"16_5",2,149.672,797.126,"22.04.1938","o3"
"16_5",2,136.046,720.658,"22.04.1938","o3"
"16_5",2,138.39,640.561,"22.04.1938","o3"
"16_5",2,143.283,594.727,"22.04.1938","o3"
"16_5",2,138.515,551.629,"22.04.1938","o3"
"16_5",2,141.496,575.083,"22.04.1938","o3"
"16_5",2,144.218,629.348,"22.04.1938","o3"
"16_5",2,151.966,608.61,"22.04.1938","o3"
"16_6",2,177.719,665.826,"22.04.1938","o3"
"16_6",2,160.807,554.834,"22.04.1938","o3"
"16_6",2,164.507,499.494,"22.04.1938","o3"
"16_6",2,167.824,514.157,"22.04.1938","o3"
"16_6",2,167.773,490.454,"22.04.1938","o3"
"16_6",2,168.731,598.173,"22.04.1938","o3"
"16_6",2,178.758,650.225,"22.04.1938","o3"
"16_6",2,171.787,685.947,"22.04.1938","o3"
"16_6",2,183.677,709.592,"22.04.1938","o3"
"16_6",2,169.742,699.597,"22.04.1938","o3"
"16_7",2,192.262,678.129,"22.04.1938","o3"
"16_7",2,192.55,701.398,"22.04.1938","o3"
"16_7",2,157.956,908.851,"22.04.1938","o3"
"16_7",2,116.644,1086.248,"22.04.1938","o3"
"16_7",2,88.427,1147.503,"22.04.1938","o3"
"16_7",2,76.738,1237.524,"22.04.1938","o3"
"16_7",2,81.516,1234.95,"22.04.1938","o3"
"16_7",2,65.265,1190.284,"22.04.1938","o3"
"16_7",2,77.96,1173.982,"22.04.1938","o3"
"16_7",2,99.166,1248.46,"22.04.1938","o3"
"16_8",2,176.798,431.149,"22.04.1938","o3"
"16_8",2,184.989,514.076,"22.04.1938","o3"
"16_8",2,210.158,455.966,"22.04.1938","o3"
"16_8",2,209.03,441.82,"22.04.1938","o3"
"16_8",2,211.594,495.439,"22.04.1938","o3"
"16_8",2,209.565,488.44,"22.04.1938","o3"
"16_8",2,190.519,571.556,"22.04.1938","o3"
"16_8",2,194.729,619.822,"22.04.1938","o3"
"16_8",2,183.083,679.74,"22.04.1938","o3"
"16_8",2,172.704,729.331,"22.04.1938","o3"
"16_9",2,217.616,581.676,"22.04.1938","o3"
"16_9",2,209.049,554.019,"22.04.1938","o3"
"16_9",2,204.139,589.177,"22.04.1938","o3"
"16_9",2,196.351,631.822,"22.04.1938","o3"
"16_9",2,189.42,602.968,"22.04.1938","o3"
"16_9",2,173.347,613.902,"22.04.1938","o3"
"16_9",2,163.739,641.959,"22.04.1938","o3"
"16_9",2,160.831,679.757,"22.04.1938","o3"
"16_9",2,133.628,751.57,"22.04.1938","o3"
"16_9",2,124.256,704.24,"22.04.1938","o3"
"16_10",2,272.522,755.455,"22.04.1938","o3"
"16_10",2,259.809,656.661,"22.04.1938","o3"
"16_10",2,260.724,664.017,"22.04.1938","o3"
"16_10",2,263.149,688.628,"22.04.1938","o3"
"16_10",2,267.309,801.929,"22.04.1938","o3"
"16_10",2,267.716,873.434,"22.04.1938","o3"
"16_10",2,247.731,880.478,"22.04.1938","o3"
"16_10",2,222.661,911.795,"22.04.1938","o3"
"16_10",2,234.66,882.228,"22.04.1938","o3"
"16_10",2,216.663,831.857,"22.04.1938","o3"
"18_2",2,180.091,617.139,"13.09.1945","o3"
"18_2",2,176.162,641.094,"13.09.1945","o3"
"18_2",2,176.992,712.749,"13.09.1945","o3"
"18_2",2,176.386,801.044,"13.09.1945","o3"
"18_2",2,163.351,908.796,"13.09.1945","o3"
"18_2",2,150.667,816.788,"13.09.1945","o3"
"18_2",2,138.09,858.917,"13.09.1945","o3"
"18_2",2,143.507,877.469,"13.09.1945","o3"
