"lat","long","year","month","sal","location"
51.357,3.1237,1983,5,30.56,"ZEE"
51.3867,3.2533,1983,5,29.33,"ZEE"
51.3867,3.2533,1983,6,30.77,"ZEE"
51.357,3.1237,1983,6,29.84,"ZEE"
51.357,3.1237,1983,7,30.79,"ZEE"
51.3867,3.2533,1983,7,30.25,"ZEE"
51.357,3.1237,1983,8,30.98,"ZEE"
51.357,3.1237,1983,11,32.79,"ZEE"
51.357,3.1237,1983,12,NA,"ZEE"
51.357,3.1237,1984,2,30.93,"ZEE"
51.357,3.1237,1984,3,30.02,"ZEE"
51.357,3.1237,1984,4,30.7,"ZEE"
51.357,3.1237,1984,5,31.89,"ZEE"
51.357,3.1237,1984,6,30.26,"ZEE"
51.357,3.1237,1984,10,31.89,"ZEE"
51.357,3.1237,1984,12,31.61,"ZEE"
51.325,3.05,1985,1,31.86,"ZEE"
51.325,3.05,1985,2,30.79,"ZEE"
51.325,3.05,1985,3,30.44,"ZEE"
51.3767,3.22,1985,3,30.11,"ZEE"
51.3767,3.22,1985,4,30.47,"ZEE"
51.325,3.05,1985,5,29.95,"ZEE"
51.3767,3.22,1985,5,29.76,"ZEE"
51.325,3.05,1985,6,30.59,"ZEE"
51.3767,3.22,1985,6,30.58,"ZEE"
51.3767,3.22,1985,9,32.14,"ZEE"
51.325,3.05,1985,9,34.16,"ZEE"
51.325,3.05,1985,9,NA,"ZEE"
51.3767,3.22,1985,9,32.77,"ZEE"
51.325,3.05,1985,11,32.82,"ZEE"
51.3767,3.22,1986,2,30.8,"ZEE"
51.325,3.05,1986,2,31.42,"ZEE"
51.325,3.05,1986,3,31.38,"ZEE"
51.3767,3.22,1986,3,30.95,"ZEE"
51.325,3.05,1986,4,30.25,"ZEE"
51.3767,3.22,1986,4,30.16,"ZEE"
51.325,3.05,1986,6,31.2,"ZEE"
51.3767,3.22,1986,6,31.26,"ZEE"
51.3767,3.22,1986,9,32.77,"ZEE"
51.325,3.05,1986,9,33.28,"ZEE"
51.3767,3.22,1986,10,32.41,"ZEE"
51.3767,3.22,1986,11,32.94,"ZEE"
51.325,3.05,1987,4,31.81,"ZEE"
51.3767,3.22,1987,5,31.56,"ZEE"
51.325,3.05,1987,5,31.85,"ZEE"
51.325,3.05,1987,5,NA,"ZEE"
51.3767,3.22,1987,6,30.08,"ZEE"
51.325,3.05,1987,6,30.33,"ZEE"
51.3767,3.22,1987,10,31.49,"ZEE"
51.325,3.05,1987,12,29.85,"ZEE"
51.3767,3.22,1987,12,29.07,"ZEE"
51.325,3.05,1988,2,32.46,"ZEE"
51.3767,3.22,1988,2,31.46,"ZEE"
51.3767,3.22,1988,3,27.94,"ZEE"
51.325,3.05,1988,3,32.15,"ZEE"
51.3767,3.22,1988,5,28.36,"ZEE"
51.325,3.05,1988,5,28.94,"ZEE"
51.325,3.05,1988,7,34.14,"ZEE"
51.3767,3.22,1988,7,30.98,"ZEE"
51.325,3.05,1988,9,33.84,"ZEE"
51.3767,3.22,1988,9,NA,"ZEE"
51.3767,3.22,1988,10,31.5,"ZEE"
51.325,3.05,1988,10,32.52,"ZEE"
51.325,3.05,1989,1,29.93,"ZEE"
51.3767,3.22,1989,2,30.21,"ZEE"
51.3767,3.22,1989,3,30.52,"ZEE"
51.325,3.05,1989,3,31.64,"ZEE"
51.3767,3.22,1989,4,29.98,"ZEE"
51.325,3.05,1989,4,30.75,"ZEE"
51.325,3.05,1989,6,30.48,"ZEE"
51.3767,3.22,1989,6,30.5,"ZEE"
51.325,3.05,1989,7,31.02,"ZEE"
51.3767,3.22,1989,7,30.77,"ZEE"
51.325,3.05,1989,10,32.26,"ZEE"
51.3767,3.22,1989,10,32.23,"ZEE"
51.3767,3.22,1989,12,32,"ZEE"
51.325,3.05,1989,12,32.28,"ZEE"
51.3767,3.22,1990,1,33.49,"ZEE"
51.3767,3.22,1990,2,32,"ZEE"
51.3767,3.22,1990,3,31.37,"ZEE"
51.3767,3.22,1990,6,32.23,"ZEE"
51.3767,3.22,1990,10,32.83,"ZEE"
51.3767,3.22,1991,1,31.06,"ZEE"
51.3767,3.22,1991,2,31.16,"ZEE"
51.3767,3.22,1991,4,32,"ZEE"
51.3767,3.22,1991,6,31.36,"ZEE"
51.3767,3.22,1991,10,32.62,"ZEE"
51.3767,3.22,1992,2,31.58,"ZEE"
51.3767,3.22,1992,2,31.08,"ZEE"
51.3767,3.22,1992,3,31.33,"ZEE"
51.3767,3.22,1992,9,32.44,"ZEE"
51.3767,3.22,1992,12,33.03,"ZEE"
51.3767,3.22,1993,2,29.77,"ZEE"
51.3767,3.22,1993,3,30.93,"ZEE"
51.3767,3.22,1993,10,32.08,"ZEE"
51.3767,3.22,1993,11,30.99,"ZEE"
51.3767,3.22,1994,2,29.75,"ZEE"
51.3767,3.22,1994,3,28.64,"ZEE"
51.3767,3.22,1994,6,30.11,"ZEE"
51.3767,3.22,1994,9,31.33,"ZEE"
51.3767,3.22,1994,12,31.41,"ZEE"
51.3767,3.22,1995,3,28.62,"ZEE"
51.3767,3.22,1995,3,28.66,"ZEE"
51.3262,3.0505,1995,3,28.51,"ZEE"
51.3767,3.22,1995,5,28.74,"ZEE"
51.3767,3.22,1995,10,30.42,"ZEE"
51.3767,3.22,1995,12,30.92,"ZEE"
51.3767,3.22,1996,1,31.69,"ZEE"
51.3767,3.22,1996,5,30.88,"ZEE"
51.3767,3.22,1996,12,31.83,"ZEE"
51.3767,3.22,1997,1,31.3,"ZEE"
51.3767,3.22,1997,2,31.97,"ZEE"
51.3767,3.22,1997,2,31.76,"ZEE"
51.325,3.05,1997,2,33.72,"ZEE"
51.325,3.05,1997,4,31.91,"ZEE"
51.325,3.05,1997,4,31.97,"ZEE"
51.3767,3.22,1997,4,31.44,"ZEE"
51.3767,3.22,1997,4,31.25,"ZEE"
51.3767,3.22,1997,7,31.4,"ZEE"
51.3767,3.22,1997,7,31.22,"ZEE"
51.325,3.05,1997,7,31.12,"ZEE"
51.3767,3.22,1997,11,31.77,"ZEE"
51.3767,3.22,1997,11,32,"ZEE"
51.325,3.05,1997,11,32.24,"ZEE"
51.3767,3.22,1997,12,32.24,"ZEE"
51.3767,3.22,1998,1,31.75,"ZEE"
51.3767,3.22,1998,4,30.94,"ZEE"
51.3767,3.22,1998,4,29.9,"ZEE"
51.3767,3.22,1998,11,31.56,"ZEE"
51.3767,3.22,1999,2,27.81,"ZEE"
51.3767,3.22,1999,4,29.35,"ZEE"
51.3767,3.22,1999,4,30.14,"ZEE"
51.3767,3.22,1999,11,31.71,"ZEE"
51.3767,3.22,1999,12,31.44,"ZEE"
51.3677,3.217,2000,2,29.59,"ZEE"
51.3677,3.217,2000,4,28.75,"ZEE"
51.3677,3.217,2000,5,30,"ZEE"
51.3677,3.217,2000,9,30.64,"ZEE"
51.3677,3.217,2000,12,30.92,"ZEE"
51.3677,3.217,2001,1,27.86,"ZEE"
51.4,3.1,2001,2,34.566,"ZEE"
51.4,3.12,2001,2,34.549,"ZEE"
51.4,3.13,2001,2,34.58,"ZEE"
51.38,3.15,2001,2,34.593,"ZEE"
51.37,3.17,2001,2,34.586,"ZEE"
51.37,3.18,2001,2,34.594,"ZEE"
51.35,3.2,2001,2,34.586,"ZEE"
51.33,3.2,2001,2,34.589,"ZEE"
51.35,3.2,2001,2,34.843,"ZEE"
51.37,3.2,2001,2,34.844,"ZEE"
51.38,3.17,2001,2,34.875,"ZEE"
51.38,3.15,2001,2,34.567,"ZEE"
51.4,3.12,2001,2,34.169,"ZEE"
51.37,3.08,2001,3,30.031,"ZEE"
51.37,3.12,2001,3,29.814,"ZEE"
51.37,3.15,2001,3,29.66,"ZEE"
51.37,3.18,2001,3,29.438,"ZEE"
51.35,3.2,2001,3,28.921,"ZEE"
51.33,3.2,2001,3,27.073,"ZEE"
51.35,3.2,2001,3,27.928,"ZEE"
51.37,3.18,2001,3,28.187,"ZEE"
51.38,3.17,2001,3,28.624,"ZEE"
51.4,3.15,2001,3,29.13,"ZEE"
51.4,3.12,2001,3,29.851,"ZEE"
51.4,3.12,2001,3,29.686,"ZEE"
51.4,3.15,2001,3,29.533,"ZEE"
51.38,3.17,2001,3,29.486,"ZEE"
51.37,3.18,2001,3,28.995,"ZEE"
51.37,3.2,2001,3,28.069,"ZEE"
51.35,3.2,2001,3,26.283,"ZEE"
51.33,3.2,2001,3,26.459,"ZEE"
51.35,3.2,2001,3,25.28,"ZEE"
51.37,3.18,2001,3,26.939,"ZEE"
51.38,3.15,2001,3,29.131,"ZEE"
51.4,3.13,2001,3,29.751,"ZEE"
51.4,3.1,2001,3,29.861,"ZEE"
51.3677,3.217,2001,4,29.43,"ZEE"
51.3677,3.217,2001,11,30.11,"ZEE"
51.3677,3.217,2002,2,30.11,"ZEE"
51.3677,3.217,2002,3,26.67,"ZEE"
51.3677,3.217,2002,12,31.38,"ZEE"
51.3677,3.217,2003,2,28.42,"ZEE"
51.3677,3.217,2003,3,28.97,"ZEE"
51.3677,3.217,2003,11,32.17,"ZEE"
51.3933,3.22,2004,2,32.45,"ZEE"
51.3933,3.22,2004,4,31.12,"ZEE"
51.3933,3.22,2004,11,32.87,"ZEE"
51.3933,3.22,2005,2,29.93,"ZEE"
51.3933,3.22,2005,4,30.1,"ZEE"
51.3767,3.22,2006,2,31.71,"ZEE"
51.3767,3.22,2006,4,29.3,"ZEE"
51.3767,3.22,2006,12,31.49,"ZEE"
51.375,3.1892,2007,2,32.72,"ZEE"
51.375,3.1892,2007,3,31.05,"ZEE"
51.375,3.1892,2007,12,28.37,"ZEE"
51.375,3.1892,2008,1,NA,"ZEE"
51.375,3.1875,2009,1,NA,"ZEE"
51.375,3.1875,2009,12,NA,"ZEE"
51.375,3.1875,2012,1,30.12,"ZEE"
51.375,3.1875,2012,3,29.53,"ZEE"
51.375,3.1875,2012,4,30.29,"ZEE"
51.375,3.1875,2012,7,31.45,"ZEE"
51.375,3.1875,2012,12,31.73,"ZEE"
51.375,3.1875,2013,1,31.74,"ZEE"
51.375,3.1875,2013,4,29.4,"ZEE"
51.375,3.1875,2013,12,30.56,"ZEE"
51.375,3.1875,2014,2,30.77,"ZEE"
51.375,3.1875,2014,4,30.68,"ZEE"
51.375,3.1875,2014,5,31.55,"ZEE"
51.375,3.1875,2014,7,32.28,"ZEE"
51.375,3.1875,2015,1,30.74,"ZEE"
51.375,3.1875,2015,3,29.25,"ZEE"
51.375,3.1875,2015,4,30.17,"ZEE"
51.375,3.1875,2015,7,31.57,"ZEE"
51.375,3.1875,2015,12,32.56,"ZEE"
51.4,3.12,1923,1,31.64,"BLA"
51.4,3.1,1923,2,32.57,"BLA"
51.4,3.18,1923,6,31.69,"BLA"
51.33,3.15,1928,8,34.74,"BLA"
51.33,3.22,1932,5,32.45,"BLA"
51.35,3.03,1937,2,30.16,"BLA"
51.33,3.02,1955,4,29.63,"BLA"
51.33,3,1961,1,31.67,"BLA"
51.33,3,1961,1,31.69,"BLA"
51.38,3.1,1963,5,31.38,"BLA"
51.38,3.17,1965,8,31.73,"BLA"
51.377,3.165,1967,8,30.84,"BLA"
51.377,3.165,1967,8,30.843,"BLA"
51.377,3.165,1967,8,30.86,"BLA"
51.38,3.17,1967,11,32.417,"BLA"
51.38,3.17,1967,11,32.417,"BLA"
51.38,3.17,1967,11,32.485,"BLA"
51.377,3.165,1967,11,32.42,"BLA"
51.377,3.165,1967,11,32.417,"BLA"
51.377,3.165,1967,11,32.485,"BLA"
51.377,3.165,1968,2,29.79,"BLA"
51.377,3.165,1968,2,30.232,"BLA"
51.377,3.165,1968,5,30.9,"BLA"
51.377,3.165,1968,5,30.923,"BLA"
51.377,3.165,1968,5,31,"BLA"
51.377,3.165,1968,8,30.37,"BLA"
51.377,3.165,1968,8,30.379,"BLA"
51.377,3.165,1968,8,30.548,"BLA"
51.377,3.165,1968,11,30.78,"BLA"
51.377,3.165,1968,11,30.787,"BLA"
51.377,3.165,1968,11,30.835,"BLA"
51.377,3.165,1969,2,30.43,"BLA"
51.377,3.165,1969,2,30.681,"BLA"
51.377,3.165,1969,2,30.722,"BLA"
51.377,3.165,1969,5,29.11,"BLA"
51.377,3.165,1969,5,29.217,"BLA"
51.377,3.165,1969,5,29.619,"BLA"
51.38,3.13,1970,3,28.611,"BLA"
51.35,3.02,1970,3,30.027,"BLA"
51.38,3.17,1971,6,31.191,"BLA"
51.37,3.1,1971,6,31.253,"BLA"
51.37,3.17,1972,5,31.973,"BLA"
51.37,3.17,1972,5,31.933,"BLA"
51.38,3.17,1972,6,33.09,"BLA"
51.37,3.17,1972,6,32.863,"BLA"
51.37,3.17,1972,6,32.864,"BLA"
51.37,3.02,1973,3,32.027,"BLA"
51.37,3.02,1973,3,31.983,"BLA"
51.3667,3.0167,1975,1,33.95,"BLA"
51.38,3.23,1975,1,29.35,"BLA"
51.375,3.15,1975,1,29.4,"BLA"
51.375,3.15,1975,1,29.4,"BLA"
51.37,3.07,1975,1,29.26,"BLA"
51.35,3,1975,1,32.49,"BLA"
51.37,3.02,1975,5,29.538,"BLA"
51.37,3.02,1975,5,29.632,"BLA"
51.4,3.07,1976,1,31.35,"BLA"
51.375,3.158,1976,1,30.74,"BLA"
51.375,3.158,1976,1,30.74,"BLA"
51.37,3.03,1976,3,NA,"BLA"
51.37,3.08,1976,3,NA,"BLA"
51.357,3.1237,1977,4,NA,"BLA"
51.357,3.1237,1977,5,NA,"BLA"
51.357,3.1237,1977,7,30.63,"BLA"
51.357,3.1237,1977,9,30.66,"BLA"
51.357,3.1237,1977,10,33.01,"BLA"
51.357,3.1237,1977,12,31.74,"BLA"
51.358,3.025,1978,1,31.28,"BLA"
51.357,3.1237,1978,2,30.58,"BLA"
51.357,3.1237,1978,4,31.12,"BLA"
51.357,3.1237,1978,6,29.82,"BLA"
51.357,3.1237,1978,9,31.47,"BLA"
51.357,3.1237,1978,10,31.75,"BLA"
51.357,3.1237,1978,11,31.94,"BLA"
51.357,3.1237,1978,12,32.88,"BLA"
51.357,3.1237,1979,1,NA,"BLA"
51.357,3.1237,1979,2,30.67,"BLA"
51.357,3.1237,1979,4,32.5,"BLA"
51.357,3.1237,1979,5,29.88,"BLA"
51.357,3.1237,1979,6,30.49,"BLA"
51.357,3.1237,1979,7,31.23,"BLA"
51.357,3.1237,1979,10,32.63,"BLA"
51.357,3.1237,1979,11,32.53,"BLA"
51.357,3.1237,1979,12,33.57,"BLA"
51.357,3.1237,1980,1,30.48,"BLA"
51.357,3.1237,1980,2,30.76,"BLA"
51.357,3.1237,1980,3,30.34,"BLA"
51.357,3.1237,1980,3,30.65,"BLA"
51.357,3.1237,1980,5,29.69,"BLA"
51.357,3.1237,1980,6,29.94,"BLA"
51.357,3.1237,1980,7,30.6,"BLA"
51.357,3.1237,1980,9,30.88,"BLA"
51.357,3.1237,1980,10,32.14,"BLA"
51.357,3.1237,1980,11,33.48,"BLA"
51.357,3.1237,1980,12,30.98,"BLA"
51.357,3.1237,1981,2,28.57,"BLA"
51.357,3.1237,1981,3,NA,"BLA"
51.357,3.1237,1981,4,30.49,"BLA"
51.357,3.1237,1981,5,29.64,"BLA"
51.357,3.1237,1981,7,30.08,"BLA"
51.357,3.1237,1981,11,30.57,"BLA"
51.357,3.1237,1981,11,30.28,"BLA"
51.357,3.1237,1981,12,28.74,"BLA"
51.357,3.1237,1982,1,28.43,"BLA"
51.357,3.1237,1982,2,29,"BLA"
51.357,3.1237,1982,4,30.13,"BLA"
51.357,3.1237,1982,5,29.47,"BLA"
51.357,3.1237,1982,6,30.35,"BLA"
51.357,3.1237,1982,9,31.26,"BLA"
51.357,3.1237,1982,10,31.37,"BLA"
51.357,3.1237,1982,11,33.25,"BLA"
51.357,3.1237,1982,12,32.23,"BLA"
51.357,3.1237,1983,1,30.34,"BLA"
51.357,3.1237,1983,3,29.64,"BLA"
51.357,3.1237,1983,4,28.86,"BLA"
51.357,3.1237,1983,5,30.56,"BLA"
51.357,3.1237,1983,6,29.84,"BLA"
51.357,3.1237,1983,7,30.79,"BLA"
51.357,3.1237,1983,8,30.98,"BLA"
51.357,3.1237,1983,11,32.79,"BLA"
51.357,3.1237,1983,12,NA,"BLA"
51.357,3.1237,1984,2,30.93,"BLA"
51.357,3.1237,1984,3,30.02,"BLA"
51.357,3.1237,1984,4,30.7,"BLA"
51.357,3.1237,1984,5,31.89,"BLA"
51.357,3.1237,1984,6,30.26,"BLA"
51.357,3.1237,1984,10,31.89,"BLA"
51.357,3.1237,1984,12,31.61,"BLA"
51.325,3.05,1985,1,31.86,"BLA"
51.325,3.05,1985,2,30.79,"BLA"
51.325,3.05,1985,3,30.44,"BLA"
51.3767,3.22,1985,3,30.11,"BLA"
51.3767,3.22,1985,4,30.47,"BLA"
51.325,3.05,1985,5,29.95,"BLA"
51.3767,3.22,1985,5,29.76,"BLA"
51.325,3.05,1985,6,30.59,"BLA"
51.3767,3.22,1985,6,30.58,"BLA"
51.3767,3.22,1985,9,32.14,"BLA"
51.325,3.05,1985,9,34.16,"BLA"
51.325,3.05,1985,9,NA,"BLA"
51.3767,3.22,1985,9,32.77,"BLA"
51.325,3.05,1985,11,32.82,"BLA"
51.3767,3.22,1986,2,30.8,"BLA"
51.325,3.05,1986,2,31.42,"BLA"
51.325,3.05,1986,3,31.38,"BLA"
51.3767,3.22,1986,3,30.95,"BLA"
51.325,3.05,1986,4,30.25,"BLA"
51.3767,3.22,1986,4,30.16,"BLA"
51.325,3.05,1986,6,31.2,"BLA"
51.3767,3.22,1986,6,31.26,"BLA"
51.3767,3.22,1986,9,32.77,"BLA"
51.325,3.05,1986,9,33.28,"BLA"
51.3767,3.22,1986,10,32.41,"BLA"
51.3767,3.22,1986,11,32.94,"BLA"
51.325,3.05,1987,4,31.81,"BLA"
51.3767,3.22,1987,5,31.56,"BLA"
51.325,3.05,1987,5,31.85,"BLA"
51.325,3.05,1987,5,NA,"BLA"
51.3767,3.22,1987,6,30.08,"BLA"
51.325,3.05,1987,6,30.33,"BLA"
51.3767,3.22,1987,10,31.49,"BLA"
51.325,3.05,1987,12,29.85,"BLA"
51.3767,3.22,1987,12,29.07,"BLA"
51.325,3.05,1988,2,32.46,"BLA"
51.3767,3.22,1988,2,31.46,"BLA"
51.3767,3.22,1988,3,27.94,"BLA"
51.325,3.05,1988,3,32.15,"BLA"
51.3767,3.22,1988,5,28.36,"BLA"
51.325,3.05,1988,5,28.94,"BLA"
51.325,3.05,1988,7,34.14,"BLA"
51.3767,3.22,1988,7,30.98,"BLA"
51.325,3.05,1988,9,33.84,"BLA"
51.3767,3.22,1988,9,NA,"BLA"
51.3767,3.22,1988,10,31.5,"BLA"
51.325,3.05,1988,10,32.52,"BLA"
51.325,3.05,1989,1,29.93,"BLA"
51.3767,3.22,1989,2,30.21,"BLA"
51.3767,3.22,1989,3,30.52,"BLA"
51.325,3.05,1989,3,31.64,"BLA"
51.3767,3.22,1989,4,29.98,"BLA"
51.325,3.05,1989,4,30.75,"BLA"
51.325,3.05,1989,6,30.48,"BLA"
51.3767,3.22,1989,6,30.5,"BLA"
51.325,3.05,1989,7,31.02,"BLA"
51.3767,3.22,1989,7,30.77,"BLA"
51.325,3.05,1989,10,32.26,"BLA"
51.3767,3.22,1989,10,32.23,"BLA"
51.3767,3.22,1989,12,32,"BLA"
51.325,3.05,1989,12,32.28,"BLA"
51.3767,3.22,1990,1,33.49,"BLA"
51.3767,3.22,1990,2,32,"BLA"
51.3767,3.22,1990,3,31.37,"BLA"
51.3767,3.22,1990,6,32.23,"BLA"
51.3767,3.22,1990,10,32.83,"BLA"
51.3767,3.22,1991,1,31.06,"BLA"
51.3767,3.22,1991,2,31.16,"BLA"
51.3767,3.22,1991,4,32,"BLA"
51.3767,3.22,1991,6,31.36,"BLA"
51.3767,3.22,1991,10,32.62,"BLA"
51.3767,3.22,1992,2,31.58,"BLA"
51.3767,3.22,1992,2,31.08,"BLA"
51.3767,3.22,1992,3,31.33,"BLA"
51.3767,3.22,1992,9,32.44,"BLA"
51.3767,3.22,1992,12,33.03,"BLA"
51.3767,3.22,1993,2,29.77,"BLA"
51.3767,3.22,1993,3,30.93,"BLA"
51.3767,3.22,1993,10,32.08,"BLA"
51.3767,3.22,1993,11,30.99,"BLA"
51.3767,3.22,1994,2,29.75,"BLA"
51.3767,3.22,1994,3,28.64,"BLA"
51.3767,3.22,1994,6,30.11,"BLA"
51.3767,3.22,1994,9,31.33,"BLA"
51.3767,3.22,1994,12,31.41,"BLA"
51.3767,3.22,1995,3,28.62,"BLA"
51.3767,3.22,1995,3,28.66,"BLA"
51.3262,3.0505,1995,3,28.51,"BLA"
51.3767,3.22,1995,5,28.74,"BLA"
51.3767,3.22,1995,10,30.42,"BLA"
51.3767,3.22,1995,12,30.92,"BLA"
51.3767,3.22,1996,1,31.69,"BLA"
51.3767,3.22,1996,5,30.88,"BLA"
51.3767,3.22,1996,12,31.83,"BLA"
51.3767,3.22,1997,1,31.3,"BLA"
51.3767,3.22,1997,2,31.97,"BLA"
51.3767,3.22,1997,2,31.76,"BLA"
51.325,3.05,1997,2,33.72,"BLA"
51.325,3.05,1997,4,31.91,"BLA"
51.325,3.05,1997,4,31.97,"BLA"
51.3767,3.22,1997,4,31.44,"BLA"
51.3767,3.22,1997,4,31.25,"BLA"
51.3767,3.22,1997,7,31.4,"BLA"
51.3767,3.22,1997,7,31.22,"BLA"
51.325,3.05,1997,7,31.12,"BLA"
51.3767,3.22,1997,11,31.77,"BLA"
51.3767,3.22,1997,11,32,"BLA"
51.325,3.05,1997,11,32.24,"BLA"
51.3767,3.22,1997,12,32.24,"BLA"
51.3767,3.22,1998,1,31.75,"BLA"
51.3767,3.22,1998,4,30.94,"BLA"
51.3767,3.22,1998,4,29.9,"BLA"
51.3618,3.0137,1998,7,34.7564,"BLA"
51.3767,3.22,1998,11,31.56,"BLA"
51.3767,3.22,1999,2,27.81,"BLA"
51.3767,3.22,1999,4,29.35,"BLA"
51.3767,3.22,1999,4,30.14,"BLA"
51.3767,3.22,1999,11,31.71,"BLA"
51.3767,3.22,1999,12,31.44,"BLA"
51.3677,3.217,2000,2,29.59,"BLA"
51.3677,3.217,2000,4,28.75,"BLA"
51.3677,3.217,2000,5,30,"BLA"
51.3677,3.217,2000,9,30.64,"BLA"
51.3677,3.217,2000,12,30.92,"BLA"
51.3677,3.217,2001,1,27.86,"BLA"
51.4,3.08,2001,2,34.681,"BLA"
51.4,3.1,2001,2,34.566,"BLA"
51.4,3.12,2001,2,34.549,"BLA"
51.4,3.13,2001,2,34.58,"BLA"
51.38,3.15,2001,2,34.593,"BLA"
51.37,3.17,2001,2,34.586,"BLA"
51.37,3.18,2001,2,34.594,"BLA"
51.35,3.2,2001,2,34.586,"BLA"
51.33,3.2,2001,2,34.589,"BLA"
51.35,3.2,2001,2,34.843,"BLA"
51.37,3.2,2001,2,34.844,"BLA"
51.38,3.17,2001,2,34.875,"BLA"
51.38,3.15,2001,2,34.567,"BLA"
51.4,3.12,2001,2,34.169,"BLA"
51.4,3.08,2001,2,34.297,"BLA"
51.37,3.02,2001,3,30.405,"BLA"
51.37,3.05,2001,3,30.135,"BLA"
51.37,3.08,2001,3,30.031,"BLA"
51.37,3.12,2001,3,29.814,"BLA"
51.37,3.15,2001,3,29.66,"BLA"
51.37,3.18,2001,3,29.438,"BLA"
51.35,3.2,2001,3,28.921,"BLA"
51.33,3.2,2001,3,27.073,"BLA"
51.35,3.2,2001,3,27.928,"BLA"
51.37,3.18,2001,3,28.187,"BLA"
51.38,3.17,2001,3,28.624,"BLA"
51.4,3.15,2001,3,29.13,"BLA"
51.4,3.12,2001,3,29.851,"BLA"
51.4,3.08,2001,3,30.294,"BLA"
51.4,3.08,2001,3,30.056,"BLA"
51.4,3.12,2001,3,29.686,"BLA"
51.4,3.15,2001,3,29.533,"BLA"
51.38,3.17,2001,3,29.486,"BLA"
51.37,3.18,2001,3,28.995,"BLA"
51.37,3.2,2001,3,28.069,"BLA"
51.35,3.2,2001,3,26.283,"BLA"
51.33,3.2,2001,3,26.459,"BLA"
51.35,3.2,2001,3,25.28,"BLA"
51.37,3.18,2001,3,26.939,"BLA"
51.38,3.15,2001,3,29.131,"BLA"
51.4,3.13,2001,3,29.751,"BLA"
51.4,3.1,2001,3,29.861,"BLA"
51.3677,3.217,2001,4,29.43,"BLA"
51.3677,3.217,2001,11,30.11,"BLA"
51.3677,3.217,2002,2,30.11,"BLA"
51.3677,3.217,2002,3,26.67,"BLA"
51.3677,3.217,2002,12,31.38,"BLA"
51.3677,3.217,2003,2,28.42,"BLA"
51.3677,3.217,2003,3,28.97,"BLA"
51.3677,3.217,2003,11,32.17,"BLA"
51.3767,3.22,2006,2,31.71,"BLA"
51.3767,3.22,2006,4,29.3,"BLA"
51.3767,3.22,2006,12,31.49,"BLA"
51.375,3.1892,2007,2,32.72,"BLA"
51.375,3.1892,2007,3,31.05,"BLA"
51.375,3.1892,2007,12,28.37,"BLA"
51.375,3.1892,2008,1,NA,"BLA"
51.375,3.1875,2009,1,NA,"BLA"
51.375,3.1875,2009,12,NA,"BLA"
51.375,3.1875,2012,1,30.12,"BLA"
51.375,3.1875,2012,3,29.53,"BLA"
51.375,3.1875,2012,4,30.29,"BLA"
51.375,3.1875,2012,7,31.45,"BLA"
51.375,3.1875,2012,12,31.73,"BLA"
51.375,3.1875,2013,1,31.74,"BLA"
51.375,3.1875,2013,4,29.4,"BLA"
51.375,3.1875,2013,12,30.56,"BLA"
51.375,3.1875,2014,2,30.77,"BLA"
51.375,3.1875,2014,4,30.68,"BLA"
51.375,3.1875,2014,5,31.55,"BLA"
51.375,3.1875,2014,7,32.28,"BLA"
51.375,3.1875,2015,1,30.74,"BLA"
51.375,3.1875,2015,3,29.25,"BLA"
51.375,3.1875,2015,4,30.17,"BLA"
51.375,3.1875,2015,7,31.57,"BLA"
51.375,3.1875,2015,12,32.56,"BLA"
51.42,3.42,1897,3,33.732,"ZOU"
51.42,3.43,1963,5,29.56,"ZOU"
51.42,3.43,1963,5,32.77,"ZOU"
51.55,3.43,1963,5,30.66,"ZOU"
51.57,3.42,1967,5,NA,"ZOU"
51.497,3.477,1967,8,31.78,"ZOU"
51.558,3.423,1967,8,32.05,"ZOU"
51.558,3.423,1967,8,32.059,"ZOU"
51.5,3.48,1967,11,33.558,"ZOU"
51.497,3.477,1967,11,35.58,"ZOU"
51.57,3.42,1967,11,33.393,"ZOU"
51.57,3.42,1967,11,33.382,"ZOU"
51.57,3.42,1967,11,33.394,"ZOU"
51.558,3.423,1967,11,33.39,"ZOU"
51.558,3.423,1967,11,33.382,"ZOU"
51.558,3.423,1967,11,33.394,"ZOU"
51.497,3.477,1968,2,30.11,"ZOU"
51.497,3.477,1968,2,30.2,"ZOU"
51.558,3.423,1968,2,29.14,"ZOU"
51.558,3.423,1968,2,30.42,"ZOU"
51.558,3.423,1968,2,30.863,"ZOU"
51.497,3.477,1968,5,30.23,"ZOU"
51.558,3.423,1968,5,31.1,"ZOU"
51.558,3.423,1968,5,31.115,"ZOU"
51.558,3.423,1968,5,31.096,"ZOU"
51.497,3.477,1968,8,30.26,"ZOU"
51.558,3.423,1968,8,30.072,"ZOU"
51.558,3.423,1968,8,30.068,"ZOU"
51.558,3.423,1968,8,30.158,"ZOU"
51.497,3.477,1968,11,31.21,"ZOU"
51.558,3.423,1968,11,31.02,"ZOU"
51.558,3.423,1968,11,31.06,"ZOU"
51.497,3.477,1969,2,30.97,"ZOU"
51.558,3.423,1969,2,30.93,"ZOU"
51.558,3.423,1969,2,30.93,"ZOU"
51.558,3.423,1969,2,30.93,"ZOU"
51.497,3.477,1969,5,30.07,"ZOU"
51.558,3.423,1969,5,29.96,"ZOU"
51.558,3.423,1969,5,29.968,"ZOU"
51.558,3.423,1969,5,29.988,"ZOU"
